基金代码,基金周增长,基金月增长,基金3月增长,基金6月增长,基金年增长,最大回撤,收益波动率,基金6月增长排名,基金年增长排名,最大回撤排名,总平均排名
180010,0.0039408230505846,0.0039408230505846,0.0039408230505846,0.0039408230505846,0.0039408230505846,0.2202,0.0031,2108.0,2108.0,207.0,1474.3333333333333
011338,0.0058087578194816,0.0058087578194816,0.0058087578194816,0.0058087578194816,0.0058087578194816,0.3068,0.0142,1910.0,1910.0,603.5,1474.5
560003,0.0167558761926926,0.0167558761926926,0.0167558761926926,0.0167558761926926,0.0167558761926926,0.4926,0.0103,1093.0,1093.0,2238.0,1474.6666666666667
012083,0.0074403109383676,0.0074403109383676,0.0074403109383676,0.0074403109383676,0.0074403109383676,0.3457,0.0625,1756.0,1756.0,912.0,1474.6666666666667
001008,0.02423975319524,0.02423975319524,0.02423975319524,0.02423975319524,0.02423975319524,0.6178,0.0138,874.0,874.0,2677.0,1475.0
011846,0.005897568546301,0.005897568546301,0.005897568546301,0.005897568546301,0.005897568546301,0.3084,0.0146,1904.0,1904.0,617.0,1475.0
860058,0.0031965353681171,0.0031965353681171,0.0031965353681171,0.0031965353681171,0.0031965353681171,0.1176,0.0041,2185.0,2185.0,57.0,1475.6666666666667
005233,0.0269023255813952,0.0269023255813952,0.0269023255813952,0.0269023255813952,0.0269023255813952,0.6814,0.0154,808.0,808.0,2811.5,1475.8333333333333
002562,0.0206405349096371,0.0206405349096371,0.0206405349096371,0.0206405349096371,0.0206405349096371,0.5503,0.01,967.0,967.0,2496.0,1476.6666666666667
012082,0.0072976559044671,0.0072976559044671,0.0072976559044671,0.0072976559044671,0.0072976559044671,0.3439,0.0619,1767.0,1767.0,897.0,1477.0
340007,0.0159875219341003,0.0159875219341003,0.0159875219341003,0.0159875219341003,0.0159875219341003,0.4798,0.0091,1134.0,1134.0,2164.5,1477.5
009468,0.0114867793671435,0.0114867793671435,0.0114867793671435,0.0114867793671435,0.0114867793671435,0.4172,0.0134,1406.0,1406.0,1623.5,1478.5
010384,0.0116794636098194,0.0116794636098194,0.0116794636098194,0.0116794636098194,0.0116794636098194,0.419,0.0146,1394.0,1394.0,1649.0,1479.0
860009,0.0031181155736316,0.0031181155736316,0.0031181155736316,0.0031181155736316,0.0031181155736316,0.1129,0.004,2191.0,2191.0,56.0,1479.3333333333333
005496,0.0231898670363601,0.0231898670363601,0.0231898670363601,0.0231898670363601,0.0231898670363601,0.6011,0.0116,904.0,904.0,2631.0,1479.6666666666667
005399,0.0128828390860477,0.0128828390860477,0.0128828390860477,0.0128828390860477,0.0128828390860477,0.4366,0.0101,1303.0,1303.0,1833.0,1479.6666666666667
009163,0.0161941732345214,0.0161941732345214,0.0161941732345214,0.0161941732345214,0.0161941732345214,0.4875,0.0155,1119.0,1119.0,2201.5,1479.8333333333333
012367,0.0028431372549018,0.0028431372549018,0.0028431372549018,0.0028431372549018,0.0028431372549018,0.0475,0.0035,2216.0,2216.0,8.0,1480.0
510081,0.004165144318597,0.004165144318597,0.004165144318597,0.004165144318597,0.004165144318597,0.2392,0.0042,2092.0,2092.0,257.5,1480.5
180001,0.004368731968677,0.004368731968677,0.004368731968677,0.004368731968677,0.004368731968677,0.2557,0.0037,2062.0,2062.0,318.0,1480.6666666666667
011002,0.0123327210705851,0.0123327210705851,0.0123327210705851,0.0123327210705851,0.0123327210705851,0.4333,0.023,1325.0,1325.0,1796.5,1482.1666666666667
012366,0.0028314782269087,0.0028314782269087,0.0028314782269087,0.0028314782269087,0.0028314782269087,0.0468,0.0036,2220.0,2220.0,7.0,1482.3333333333333
009365,0.0103043602709664,0.0103043602709664,0.0103043602709664,0.0103043602709664,0.0103043602709664,0.4046,0.0245,1492.0,1492.0,1466.0,1483.3333333333333
011178,0.0079435127978816,0.0079435127978816,0.0079435127978816,0.0079435127978816,0.0079435127978816,0.3608,0.0157,1703.0,1703.0,1044.0,1483.3333333333333
007277,0.0114629258517033,0.0114629258517033,0.0114629258517033,0.0114629258517033,0.0114629258517033,0.4176,0.0127,1410.0,1410.0,1630.5,1483.5
008704,0.0093580197222782,0.0093580197222782,0.0093580197222782,0.0093580197222782,0.0093580197222782,0.3862,0.0074,1577.0,1577.0,1296.5,1483.5
006864,0.0092592592592592,0.0092592592592592,0.0092592592592592,0.0092592592592592,0.0092592592592592,0.3845,0.0113,1587.0,1587.0,1278.5,1484.1666666666667
530011,0.0178510127016821,0.0178510127016821,0.0178510127016821,0.0178510127016821,0.0178510127016821,0.5109,0.0096,1056.0,1056.0,2342.0,1484.6666666666667
162209,0.0158659017569021,0.0158659017569021,0.0158659017569021,0.0158659017569021,0.0158659017569021,0.4819,0.0091,1140.0,1140.0,2175.5,1485.1666666666667
010878,0.0046765393608729,0.0046765393608729,0.0046765393608729,0.0046765393608729,0.0046765393608729,0.2726,0.0158,2030.0,2030.0,397.0,1485.6666666666667
006551,0.0215773809523808,0.0215773809523808,0.0215773809523808,0.0215773809523808,0.0215773809523808,0.5811,0.017,942.0,942.0,2574.0,1486.0
011003,0.0123945147679325,0.0123945147679325,0.0123945147679325,0.0123945147679325,0.0123945147679325,0.4351,0.0232,1322.0,1322.0,1816.0,1486.6666666666667
009469,0.0116804407713499,0.0116804407713499,0.0116804407713499,0.0116804407713499,0.0116804407713499,0.4211,0.0136,1393.0,1393.0,1674.5,1486.8333333333333
010110,0.0185471406491499,0.0185471406491499,0.0185471406491499,0.0185471406491499,0.0185471406491499,0.5225,0.0235,1034.0,1034.0,2394.5,1487.5
260103,0.003816515545616,0.003816515545616,0.003816515545616,0.003816515545616,0.003816515545616,0.2235,0.0032,2123.0,2123.0,217.0,1487.6666666666667
012493,0.0065928598084339,0.0065928598084339,0.0065928598084339,0.0065928598084339,0.0065928598084339,0.3338,0.0245,1834.0,1834.0,796.5,1488.1666666666667
011339,0.005738719477889,0.005738719477889,0.005738719477889,0.005738719477889,0.005738719477889,0.31,0.0144,1920.0,1920.0,624.5,1488.1666666666667
005495,0.0230372281607077,0.0230372281607077,0.0230372281607077,0.0230372281607077,0.0230372281607077,0.61,0.0119,907.0,907.0,2650.5,1488.1666666666667
010519,0.0111701550807938,0.0111701550807938,0.0111701550807938,0.0111701550807938,0.0111701550807938,0.4161,0.0299,1430.0,1430.0,1605.5,1488.5
010421,0.0076147355422926,0.0076147355422926,0.0076147355422926,0.0076147355422926,0.0076147355422926,0.3536,0.0169,1740.0,1740.0,986.0,1488.6666666666667
011321,0.007395498392283,0.007395498392283,0.007395498392283,0.007395498392283,0.007395498392283,0.3506,0.0134,1759.0,1759.0,953.0,1490.3333333333333
007853,0.0128372279610871,0.0128372279610871,0.0128372279610871,0.0128372279610871,0.0128372279610871,0.4404,0.0112,1305.0,1305.0,1863.0,1491.0
010111,0.0185368614687986,0.0185368614687986,0.0185368614687986,0.0185368614687986,0.0185368614687986,0.5243,0.0237,1035.0,1035.0,2404.0,1491.3333333333333
009805,0.0135763209393346,0.0135763209393346,0.0135763209393346,0.0135763209393346,0.0135763209393346,0.4485,0.0142,1270.0,1270.0,1934.5,1491.5
010470,0.0051161799189937,0.0051161799189937,0.0051161799189937,0.0051161799189937,0.0051161799189937,0.2917,0.0097,1983.0,1983.0,510.5,1492.1666666666667
012884,0.012368469632638,0.012368469632638,0.012368469632638,0.012368469632638,0.012368469632638,0.4362,0.033,1324.0,1324.0,1829.0,1492.3333333333333
010469,0.0050906776964683,0.0050906776964683,0.0050906776964683,0.0050906776964683,0.0050906776964683,0.2907,0.0097,1986.0,1986.0,506.0,1492.6666666666667
012494,0.006634952428643,0.006634952428643,0.006634952428643,0.006634952428643,0.006634952428643,0.3365,0.0249,1829.0,1829.0,820.5,1492.8333333333333
011455,0.0050314465408803,0.0050314465408803,0.0050314465408803,0.0050314465408803,0.0050314465408803,0.2869,0.0127,1997.0,1997.0,485.0,1493.0
008705,0.0093505437544465,0.0093505437544465,0.0093505437544465,0.0093505437544465,0.0093505437544465,0.3891,0.0075,1578.0,1578.0,1324.0,1493.3333333333333
011456,0.0050618125182516,0.0050618125182516,0.0050618125182516,0.0050618125182516,0.0050618125182516,0.2887,0.0127,1993.0,1993.0,495.0,1493.6666666666667
160910,0.0043904086457279,0.0043904086457279,0.0043904086457279,0.0043904086457279,0.0043904086457279,0.2636,0.004,2059.0,2059.0,364.0,1494.0
501208,0.0095024556907965,0.0095024556907965,0.0095024556907965,0.0095024556907965,0.0095024556907965,0.3966,0.0117,1549.0,1549.0,1385.0,1494.3333333333333
000979,0.0097213220998056,0.0097213220998056,0.0097213220998056,0.0097213220998056,0.0097213220998056,0.4006,0.0078,1532.0,1532.0,1420.0,1494.6666666666667
400020,0.0035104708873017,0.0035104708873017,0.0035104708873017,0.0035104708873017,0.0035104708873017,0.2044,0.0043,2157.0,2157.0,173.0,1495.6666666666667
270001,0.0031055191468956,0.0031055191468956,0.0031055191468956,0.0031055191468956,0.0031055191468956,0.172,0.0024,2193.0,2193.0,101.5,1495.8333333333333
952004,0.0026116003644093,0.0026116003644093,0.0026116003644093,0.0026116003644093,0.0026116003644093,0.0143,0.005,2245.0,2245.0,1.0,1497.0
010106,0.0112792555691324,0.0112792555691324,0.0112792555691324,0.0112792555691324,0.0112792555691324,0.4193,0.016,1422.0,1422.0,1651.0,1498.3333333333333
519181,0.0177875566630437,0.0177875566630437,0.0177875566630437,0.0177875566630437,0.0177875566630437,0.5176,0.0098,1060.0,1060.0,2376.0,1498.6666666666667
050014,0.0094562647754137,0.0094562647754137,0.0094562647754137,0.0094562647754137,0.0094562647754137,0.3966,0.0067,1558.0,1558.0,1385.0,1500.3333333333333
360012,0.0087080225891279,0.0087080225891279,0.0087080225891279,0.0087080225891279,0.0087080225891279,0.3797,0.0074,1637.0,1637.0,1227.5,1500.5
010647,0.0073020269419615,0.0073020269419615,0.0073020269419615,0.0073020269419615,0.0073020269419615,0.3525,0.0168,1766.0,1766.0,971.0,1501.0
011326,0.013531799729364,0.013531799729364,0.013531799729364,0.013531799729364,0.013531799729364,0.4505,0.0159,1272.0,1272.0,1959.5,1501.1666666666667
005396,0.0129248786061125,0.0129248786061125,0.0129248786061125,0.0129248786061125,0.0129248786061125,0.4448,0.0079,1301.0,1301.0,1902.0,1501.3333333333333
900008,0.006137803590285,0.006137803590285,0.006137803590285,0.006137803590285,0.006137803590285,0.3288,0.011,1874.0,1874.0,759.5,1502.5
010108,0.0093175217812196,0.0093175217812196,0.0093175217812196,0.0093175217812196,0.0093175217812196,0.392,0.0168,1583.0,1583.0,1345.5,1503.8333333333333
009984,0.0033248365288706,0.0033248365288706,0.0033248365288706,0.0033248365288706,0.0033248365288706,0.2026,0.0126,2174.0,2174.0,167.5,1505.1666666666667
011812,0.0026227444397817,0.0026227444397817,0.0026227444397817,0.0026227444397817,0.0026227444397817,0.0847,0.0044,2239.0,2239.0,38.0,1505.3333333333333
090003,0.0027726678930389,0.0027726678930389,0.0027726678930389,0.0027726678930389,0.0027726678930389,0.1295,0.0019,2226.0,2226.0,65.5,1505.8333333333333
010107,0.0113290175171363,0.0113290175171363,0.0113290175171363,0.0113290175171363,0.0113290175171363,0.422,0.0159,1417.0,1417.0,1684.0,1506.0
519736,0.0179414542020775,0.0179414542020775,0.0179414542020775,0.0179414542020775,0.0179414542020775,0.5268,0.0106,1049.0,1049.0,2420.5,1506.1666666666667
011811,0.0026136957658128,0.0026136957658128,0.0026136957658128,0.0026136957658128,0.0026136957658128,0.0824,0.0043,2243.0,2243.0,35.0,1507.0
000006,0.0227263267429761,0.0227263267429761,0.0227263267429761,0.0227263267429761,0.0227263267429761,0.6237,0.0185,913.0,913.0,2696.0,1507.3333333333333
900078,0.0061158013694077,0.0061158013694077,0.0061158013694077,0.0061158013694077,0.0061158013694077,0.3319,0.0112,1876.0,1876.0,777.0,1509.6666666666667
011278,0.0104599512824188,0.0104599512824188,0.0104599512824188,0.0104599512824188,0.0104599512824188,0.4134,0.0217,1480.0,1480.0,1569.0,1509.6666666666667
011336,0.0029839253056118,0.0029839253056118,0.0029839253056118,0.0029839253056118,0.0029839253056118,0.1841,0.0079,2204.0,2204.0,124.0,1510.6666666666667
005914,0.0179335642959037,0.0179335642959037,0.0179335642959037,0.0179335642959037,0.0179335642959037,0.5302,0.0149,1050.0,1050.0,2432.0,1510.6666666666667
011206,0.0117031105635972,0.0117031105635972,0.0117031105635972,0.0117031105635972,0.0117031105635972,0.4296,0.0165,1390.0,1390.0,1755.0,1511.6666666666667
011431,0.0085895680318685,0.0085895680318685,0.0085895680318685,0.0085895680318685,0.0085895680318685,0.3808,0.0174,1648.0,1648.0,1240.0,1512.0
001725,0.0208497246262786,0.0208497246262786,0.0208497246262786,0.0208497246262786,0.0208497246262786,0.5935,0.0119,960.0,960.0,2617.0,1512.3333333333333
007203,0.0197264478851622,0.0197264478851622,0.0197264478851622,0.0197264478851622,0.0197264478851622,0.571,0.0234,994.0,994.0,2553.0,1513.6666666666667
010690,0.0056300542532501,0.0056300542532501,0.0056300542532501,0.0056300542532501,0.0056300542532501,0.32,0.0124,1927.0,1927.0,688.0,1514.0
010740,0.0094013399610979,0.0094013399610979,0.0094013399610979,0.0094013399610979,0.0094013399610979,0.399,0.0137,1569.0,1569.0,1404.0,1514.0
005228,0.0165937741188577,0.0165937741188577,0.0165937741188577,0.0165937741188577,0.0165937741188577,0.5093,0.0093,1104.0,1104.0,2336.0,1514.6666666666667
008037,0.0054706235011989,0.0054706235011989,0.0054706235011989,0.0054706235011989,0.0054706235011989,0.3153,0.0108,1944.0,1944.0,658.0,1515.3333333333333
217002,0.0038421992532062,0.0038421992532062,0.0038421992532062,0.0038421992532062,0.0038421992532062,0.2529,0.004,2119.0,2119.0,310.0,1516.0
011337,0.0029041626331075,0.0029041626331075,0.0029041626331075,0.0029041626331075,0.0029041626331075,0.1862,0.0078,2211.0,2211.0,128.0,1516.6666666666667
011418,0.0054638456172983,0.0054638456172983,0.0054638456172983,0.0054638456172983,0.0054638456172983,0.3152,0.0199,1947.0,1947.0,656.5,1516.8333333333333
010691,0.0056671818650179,0.0056671818650179,0.0056671818650179,0.0056671818650179,0.0056671818650179,0.3222,0.0125,1925.0,1925.0,705.0,1518.3333333333333
011432,0.008658551888568,0.008658551888568,0.008658551888568,0.008658551888568,0.008658551888568,0.3841,0.0177,1642.0,1642.0,1272.0,1518.6666666666667
011567,0.0093974286156864,0.0093974286156864,0.0093974286156864,0.0093974286156864,0.0093974286156864,0.4002,0.0136,1571.0,1571.0,1414.0,1518.6666666666667
010049,0.005510131532172,0.005510131532172,0.005510131532172,0.005510131532172,0.005510131532172,0.3196,0.0113,1937.0,1937.0,685.0,1519.6666666666667
011207,0.0116687319289549,0.0116687319289549,0.0116687319289549,0.0116687319289549,0.0116687319289549,0.4313,0.0166,1395.0,1395.0,1771.0,1520.3333333333333
860060,0.0185560053981106,0.0185560053981106,0.0185560053981106,0.0185560053981106,0.0185560053981106,0.5505,0.0345,1033.0,1033.0,2498.0,1521.3333333333333
011556,0.0128380054577027,0.0128380054577027,0.0128380054577027,0.0128380054577027,0.0128380054577027,0.4503,0.0177,1304.0,1304.0,1958.0,1522.0
000031,0.0227069017030176,0.0227069017030176,0.0227069017030176,0.0227069017030176,0.0227069017030176,0.6418,0.0208,914.0,914.0,2738.0,1522.0
010692,0.007756310816528,0.007756310816528,0.007756310816528,0.007756310816528,0.007756310816528,0.3685,0.0242,1726.0,1726.0,1115.5,1522.5
011874,0.0057822751028577,0.0057822751028577,0.0057822751028577,0.0057822751028577,0.0057822751028577,0.3263,0.0128,1913.0,1913.0,742.0,1522.6666666666667
008038,0.0054535678623549,0.0054535678623549,0.0054535678623549,0.0054535678623549,0.0054535678623549,0.3189,0.0104,1949.0,1949.0,674.0,1524.0
011875,0.0058237204614178,0.0058237204614178,0.0058237204614178,0.0058237204614178,0.0058237204614178,0.328,0.013,1909.0,1909.0,755.0,1524.3333333333333
006523,0.0143938525060212,0.0143938525060212,0.0143938525060212,0.0143938525060212,0.0143938525060212,0.4778,0.0133,1213.0,1213.0,2147.0,1524.3333333333333
920002,0.0047724143134702,0.0047724143134702,0.0047724143134702,0.0047724143134702,0.0047724143134702,0.2955,0.0071,2022.0,2022.0,530.0,1524.6666666666667
162107,0.011770888071466,0.011770888071466,0.011770888071466,0.011770888071466,0.011770888071466,0.4349,0.008,1380.0,1380.0,1814.0,1524.6666666666667
005075,0.0226661933979006,0.0226661933979006,0.0226661933979006,0.0226661933979006,0.0226661933979006,0.644,0.0136,915.0,915.0,2744.0,1524.6666666666667
012315,0.0138345864661653,0.0138345864661653,0.0138345864661653,0.0138345864661653,0.0138345864661653,0.465,0.036,1255.0,1255.0,2066.0,1525.3333333333333
860061,0.0184714455177089,0.0184714455177089,0.0184714455177089,0.0184714455177089,0.0184714455177089,0.5519,0.0347,1037.0,1037.0,2503.5,1525.8333333333333
011279,0.0104196816208395,0.0104196816208395,0.0104196816208395,0.0104196816208395,0.0104196816208395,0.4167,0.0221,1482.0,1482.0,1614.5,1526.1666666666667
010155,0.0028459912180842,0.0028459912180842,0.0028459912180842,0.0028459912180842,0.0028459912180842,0.197,0.0129,2215.0,2215.0,149.5,1526.5
012316,0.0139077853363567,0.0139077853363567,0.0139077853363567,0.0139077853363567,0.0139077853363567,0.467,0.0363,1250.0,1250.0,2081.0,1527.0
010156,0.0027852871303351,0.0027852871303351,0.0027852871303351,0.0027852871303351,0.0027852871303351,0.1912,0.0127,2224.0,2224.0,134.0,1527.3333333333333
010741,0.0093917221797532,0.0093917221797532,0.0093917221797532,0.0093917221797532,0.0093917221797532,0.4021,0.0139,1572.0,1572.0,1440.0,1528.0
010050,0.0054713427213202,0.0054713427213202,0.0054713427213202,0.0054713427213202,0.0054713427213202,0.321,0.0112,1943.0,1943.0,698.5,1528.1666666666667
005351,0.0165294334521323,0.0165294334521323,0.0165294334521323,0.0165294334521323,0.0165294334521323,0.5167,0.0102,1109.0,1109.0,2367.0,1528.3333333333333
011419,0.0053725765008176,0.0053725765008176,0.0053725765008176,0.0053725765008176,0.0053725765008176,0.3171,0.0201,1961.0,1961.0,667.0,1529.6666666666667
000411,0.0072239422084623,0.0072239422084623,0.0072239422084623,0.0072239422084623,0.0072239422084623,0.3603,0.0062,1775.0,1775.0,1040.0,1530.0
009414,0.0080087368037858,0.0080087368037858,0.0080087368037858,0.0080087368037858,0.0080087368037858,0.378,0.0107,1694.0,1694.0,1204.0,1530.6666666666667
008348,0.0166458593424884,0.0166458593424884,0.0166458593424884,0.0166458593424884,0.0166458593424884,0.5232,0.0193,1097.0,1097.0,2399.0,1531.0
011055,0.0023186165587867,0.0023186165587867,0.0023186165587867,0.0023186165587867,0.0023186165587867,0.0845,0.004,2278.0,2278.0,37.0,1531.0
860053,0.006545975248031,0.006545975248031,0.006545975248031,0.006545975248031,0.006545975248031,0.3466,0.0098,1838.0,1838.0,918.5,1531.5
161837,0.0093662405141177,0.0093662405141177,0.0093662405141177,0.0093662405141177,0.0093662405141177,0.4031,0.0148,1575.0,1575.0,1444.5,1531.5
010693,0.007823613086771,0.007823613086771,0.007823613086771,0.007823613086771,0.007823613086771,0.373,0.0246,1721.0,1721.0,1153.0,1531.6666666666667
002861,0.0222222222222221,0.0222222222222221,0.0222222222222221,0.0222222222222221,0.0222222222222221,0.6439,0.0143,926.5,926.5,2743.0,1532.0
860052,0.0064050427002846,0.0064050427002846,0.0064050427002846,0.0064050427002846,0.0064050427002846,0.3451,0.0099,1846.0,1846.0,907.5,1533.1666666666667
009877,0.0125319099559062,0.0125319099559062,0.0125319099559062,0.0125319099559062,0.0125319099559062,0.4507,0.0142,1319.0,1319.0,1962.0,1533.3333333333333
011271,0.0096014731027225,0.0096014731027225,0.0096014731027225,0.0096014731027225,0.0096014731027225,0.4094,0.0216,1541.0,1541.0,1519.5,1533.8333333333333
000020,0.0183585313174944,0.0183585313174944,0.0183585313174944,0.0183585313174944,0.0183585313174944,0.5576,0.01,1042.0,1042.0,2518.0,1534.0
010160,0.007695126419934,0.007695126419934,0.007695126419934,0.007695126419934,0.007695126419934,0.3709,0.0172,1733.0,1733.0,1136.0,1534.0
011054,0.0022425897035881,0.0022425897035881,0.0022425897035881,0.0022425897035881,0.0022425897035881,0.0833,0.0034,2283.0,2283.0,36.0,1534.0
007965,0.014378637452927,0.014378637452927,0.014378637452927,0.014378637452927,0.014378637452927,0.4814,0.012,1215.0,1215.0,2173.0,1534.3333333333333
008187,0.0163252240717029,0.0163252240717029,0.0163252240717029,0.0163252240717029,0.0163252240717029,0.5175,0.0203,1115.0,1115.0,2374.0,1534.6666666666667
007966,0.0144214162348878,0.0144214162348878,0.0144214162348878,0.0144214162348878,0.0144214162348878,0.4839,0.0119,1209.0,1209.0,2187.0,1535.0
320016,0.0084325396825396,0.0084325396825396,0.0084325396825396,0.0084325396825396,0.0084325396825396,0.3855,0.0079,1658.0,1658.0,1289.5,1535.1666666666667
000001,0.0024813895781638,0.0024813895781638,0.0024813895781638,0.0024813895781638,0.0024813895781638,0.1515,0.0021,2262.0,2262.0,83.0,1535.6666666666667
009804,0.0059494702526486,0.0059494702526486,0.0059494702526486,0.0059494702526486,0.0059494702526486,0.3356,0.0152,1898.0,1898.0,812.5,1536.1666666666667
011241,0.0039560015438054,0.0039560015438054,0.0039560015438054,0.0039560015438054,0.0039560015438054,0.2731,0.0121,2105.0,2105.0,399.0,1536.3333333333333
570005,0.0042444821731749,0.0042444821731749,0.0042444821731749,0.0042444821731749,0.0042444821731749,0.2827,0.0042,2080.0,2080.0,451.5,1537.1666666666667
360010,0.0069169376293231,0.0069169376293231,0.0069169376293231,0.0069169376293231,0.0069169376293231,0.3547,0.0053,1809.0,1809.0,995.0,1537.6666666666667
630001,0.0024349943473346,0.0024349943473346,0.0024349943473346,0.0024349943473346,0.0024349943473346,0.1483,0.0028,2269.0,2269.0,80.0,1539.3333333333333
373010,0.0021481556070218,0.0021481556070218,0.0021481556070218,0.0021481556070218,0.0021481556070218,0.0881,0.0014,2290.0,2290.0,39.5,1539.8333333333333
233009,0.0045489006823351,0.0045489006823351,0.0045489006823351,0.0045489006823351,0.0045489006823351,0.2992,0.0051,2034.0,2034.0,553.5,1540.5
006878,0.0053896826075797,0.0053896826075797,0.0053896826075797,0.0053896826075797,0.0053896826075797,0.3229,0.0072,1956.0,1956.0,710.5,1540.8333333333333
011346,0.0044531334853915,0.0044531334853915,0.0044531334853915,0.0044531334853915,0.0044531334853915,0.2943,0.0131,2050.0,2050.0,523.0,1541.0
050004,0.0029622117847994,0.0029622117847994,0.0029622117847994,0.0029622117847994,0.0029622117847994,0.2226,0.0036,2205.0,2205.0,213.0,1541.0
004959,0.019876280296116,0.019876280296116,0.019876280296116,0.019876280296116,0.019876280296116,0.6082,0.0122,988.0,988.0,2647.0,1541.0
005940,0.0247338122166182,0.0247338122166182,0.0247338122166182,0.0247338122166182,0.0247338122166182,0.759,0.0265,860.0,860.0,2904.0,1541.3333333333333
010658,0.002205071664829,0.002205071664829,0.002205071664829,0.002205071664829,0.002205071664829,0.1057,0.0047,2288.0,2288.0,49.0,1541.6666666666667
009896,0.0166384658770444,0.0166384658770444,0.0166384658770444,0.0166384658770444,0.0166384658770444,0.5297,0.0194,1098.0,1098.0,2430.0,1542.0
010321,0.0079706825469538,0.0079706825469538,0.0079706825469538,0.0079706825469538,0.0079706825469538,0.3802,0.0112,1698.0,1698.0,1231.0,1542.3333333333333
090019,0.0193990110308102,0.0193990110308102,0.0193990110308102,0.0193990110308102,0.0193990110308102,0.5992,0.0133,1002.0,1002.0,2625.0,1543.0
010657,0.0021988089784701,0.0021988089784701,0.0021988089784701,0.0021988089784701,0.0021988089784701,0.1082,0.0048,2289.0,2289.0,51.0,1543.0
001736,0.0209070440656159,0.0209070440656159,0.0209070440656159,0.0209070440656159,0.0209070440656159,0.6326,0.013,956.0,956.0,2718.0,1543.3333333333333
010914,0.0053862021544807,0.0053862021544807,0.0053862021544807,0.0053862021544807,0.0053862021544807,0.3234,0.0147,1958.0,1958.0,715.0,1543.6666666666667
010915,0.0054291324939354,0.0054291324939354,0.0054291324939354,0.0054291324939354,0.0054291324939354,0.325,0.015,1951.0,1951.0,730.5,1544.1666666666667
010625,0.0038049117952266,0.0038049117952266,0.0038049117952266,0.0038049117952266,0.0038049117952266,0.269,0.0148,2125.0,2125.0,383.5,1544.5
010624,0.0037770401739727,0.0037770401739727,0.0037770401739727,0.0037770401739727,0.0037770401739727,0.2674,0.0146,2128.0,2128.0,378.0,1544.6666666666667
006877,0.0053485313459009,0.0053485313459009,0.0053485313459009,0.0053485313459009,0.0053485313459009,0.3223,0.007,1964.0,1964.0,706.0,1544.6666666666667
005939,0.0246268656716418,0.0246268656716418,0.0246268656716418,0.0246268656716418,0.0246268656716418,0.7637,0.0269,864.0,864.0,2907.0,1545.0
008347,0.0165799907316822,0.0165799907316822,0.0165799907316822,0.0165799907316822,0.0165799907316822,0.5279,0.0196,1106.0,1106.0,2423.0,1545.0
375010,0.0037316842842781,0.0037316842842781,0.0037316842842781,0.0037316842842781,0.0037316842842781,0.2656,0.0042,2134.0,2134.0,370.0,1546.0
519995,0.0067771869460953,0.0067771869460953,0.0067771869460953,0.0067771869460953,0.0067771869460953,0.357,0.0071,1815.0,1815.0,1008.5,1546.1666666666667
009897,0.0166193181818182,0.0166193181818182,0.0166193181818182,0.0166193181818182,0.0166193181818182,0.5317,0.0196,1102.0,1102.0,2435.5,1546.5
010080,0.0093338990241833,0.0093338990241833,0.0093338990241833,0.0093338990241833,0.0093338990241833,0.4054,0.011,1581.0,1581.0,1479.0,1547.0
163805,0.0039780704686768,0.0039780704686768,0.0039780704686768,0.0039780704686768,0.0039780704686768,0.2805,0.0045,2101.0,2101.0,439.0,1547.0
010777,0.0107281748692503,0.0107281748692503,0.0107281748692503,0.0107281748692503,0.0107281748692503,0.4259,0.0218,1460.0,1460.0,1722.5,1547.5
161616,0.0172026925953628,0.0172026925953628,0.0172026925953628,0.0172026925953628,0.0172026925953628,0.5467,0.0104,1080.0,1080.0,2483.0,1547.6666666666667
011272,0.0095516052003183,0.0095516052003183,0.0095516052003183,0.0095516052003183,0.0095516052003183,0.4122,0.0219,1546.0,1546.0,1551.5,1547.8333333333333
050008,0.0044108380592313,0.0044108380592313,0.0044108380592313,0.0044108380592313,0.0044108380592313,0.2958,0.0045,2055.0,2055.0,534.5,1548.1666666666667
090020,0.0186746987951808,0.0186746987951808,0.0186746987951808,0.0186746987951808,0.0186746987951808,0.5861,0.0106,1028.0,1028.0,2589.0,1548.3333333333333
070011,0.0050682261208576,0.0050682261208576,0.0050682261208576,0.0050682261208576,0.0050682261208576,0.317,0.0049,1990.0,1990.0,665.5,1548.5
008186,0.0161290322580644,0.0161290322580644,0.0161290322580644,0.0161290322580644,0.0161290322580644,0.5231,0.0206,1124.0,1124.0,2397.5,1548.5
006522,0.0143973214285714,0.0143973214285714,0.0143973214285714,0.0143973214285714,0.0143973214285714,0.4908,0.0137,1212.0,1212.0,2227.0,1550.3333333333333
011142,0.0061442767200182,0.0061442767200182,0.0061442767200182,0.0061442767200182,0.0061442767200182,0.3451,0.0192,1872.0,1872.0,907.5,1550.5
010478,0.001875996623206,0.001875996623206,0.001875996623206,0.001875996623206,0.001875996623206,0.0656,0.0031,2318.0,2318.0,15.5,1550.5
011307,0.0119831499734162,0.0119831499734162,0.0119831499734162,0.0119831499734162,0.0119831499734162,0.4467,0.0186,1363.0,1363.0,1927.0,1551.0
010293,0.0090100770598695,0.0090100770598695,0.0090100770598695,0.0090100770598695,0.0090100770598695,0.4012,0.0163,1613.0,1613.0,1427.5,1551.1666666666667
150103,0.0029305902484117,0.0029305902484117,0.0029305902484117,0.0029305902484117,0.0029305902484117,0.2316,0.0034,2209.0,2209.0,240.0,1552.6666666666667
